Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
157.240.7.35-192.168.0.104-443-40448-6,157.240.7.35,443,192.168.0.104,40448,6,10/09/2020 12:17:48 AM,42363,4,2,2280.0,0.0,1388.0,0.0,570.0,688.6237482592846,0.0,0.0,0.0,0.0,53820.550952482125,141.63302882232136,8472.6,16652.25236416984,38122.0,13.0,42363.0,14121.0,20867.73938403487,38135.0,394.0,369.0,369.0,0.0,369.0,369.0,0,0,0,0,128,40,94.42201921488092,47.21100960744046,0.0,1388.0,325.7142857142857,574.3952513399678,329929.9047619048,1,0,2,1,4,0,0,0,0.0,380.0,570.0,0.0,0,0,0,0,0,0,0,380,0,0,113,0,2,32,0,0,0,0,1.5996763681872092E15,2314.142677825491,1.599676368188695E15,1.599676368184543E15,No Label
157.240.7.26-192.168.0.104-443-46586-6,157.240.7.26,443,192.168.0.104,46586,6,10/09/2020 12:17:48 AM,41953,4,2,2281.0,0.0,1388.0,0.0,570.25,688.7797785456055,0.0,0.0,0.0,0.0,54370.366839081835,143.0171858985055,8390.6,18496.742032044454,41478.0,10.0,41953.0,13984.333333333334,23818.91018357753,41488.0,191.0,179.0,179.0,0.0,179.0,179.0,0,0,0,0,128,40,95.34479059900366,47.67239529950183,0.0,1388.0,325.85714285714283,574.5596657648442,330118.8095238095,1,0,2,1,4,0,0,0,0.0,380.1666666666667,570.25,0.0,0,0,0,0,0,0,0,380,0,0,113,0,2,32,0,0,0,0,1.599676368191827E15,214.73472006175433,1.599676368192013E15,1.599676368191592E15,No Label
157.240.7.26-192.168.0.104-443-46576-6,157.240.7.26,443,192.168.0.104,46576,6,10/09/2020 12:17:48 AM,85849,3,1,2281.0,0.0,2281.0,0.0,760.3333333333333,1316.9359640215364,0.0,0.0,0.0,0.0,26569.907628510526,46.593437314354276,28616.333333333332,49006.40910466031,85203.0,23.0,85849.0,42924.5,59823.35500872548,85226.0,623.0,0,0,0,0,0,0,0,0,0,96,20,34.94507798576571,11.648359328588569,0.0,2281.0,456.2,1020.0942113354041,1040592.2000000001,1,0,1,1,3,0,0,0,0.0,570.25,760.3333333333334,0.0,0,0,0,0,0,0,0,570,0,0,113,0,1,32,0,0,0,0,1.599676368147722E15,0.0,1.599676368147722E15,1.599676368147722E15,No Label
157.240.7.35-192.168.0.104-443-40452-6,157.240.7.35,443,192.168.0.104,40452,6,10/09/2020 12:17:48 AM,3057,3,1,2281.0,0.0,2281.0,0.0,760.3333333333333,1316.9359640215364,0.0,0.0,0.0,0.0,746156.3624468433,1308.4723585214263,1019.0,1708.6699505755932,2992.0,30.0,3057.0,1528.5,2069.7015485330244,2992.0,65.0,0,0,0,0,0,0,0,0,0,96,20,981.3542688910698,327.11808963035656,0.0,2281.0,456.2,1020.0942113354041,1040592.2000000001,1,0,1,1,3,0,0,0,0.0,570.25,760.3333333333334,0.0,0,0,0,0,0,0,0,570,0,0,113,0,1,32,0,0,0,0,1.599676368230531E15,0.0,1.599676368230531E15,1.599676368230531E15,No Label
157.240.7.26-192.168.0.104-443-46578-6,157.240.7.26,443,192.168.0.104,46578,6,10/09/2020 12:17:48 AM,89179,4,2,2281.0,0.0,1388.0,0.0,570.25,688.7797785456055,0.0,0.0,0.0,0.0,25577.77055136299,67.2804135502753,17835.8,39071.9904112908,87726.0,15.0,89179.0,29726.333333333332,50243.162582916026,87741.0,404.0,388.0,388.0,0.0,388.0,388.0,0,0,0,0,128,40,44.85360903351686,22.42680451675843,0.0,1388.0,325.85714285714283,574.5596657648442,330118.8095238095,1,0,2,1,4,0,0,0,0.0,380.1666666666667,570.25,0.0,0,0,0,0,0,0,0,380,0,0,113,0,2,32,0,0,0,0,1.5996763681542002E15,718.8771336837285,1.599676368154768E15,1.599676368153392E15,No Label
157.240.7.26-192.168.0.104-443-46574-6,157.240.7.26,443,192.168.0.104,46574,6,10/09/2020 12:17:48 AM,94205,3,1,2280.0,0.0,2280.0,0.0,760.0,1316.3586137523469,0.0,0.0,0.0,0.0,24202.537020328007,42.46059126373335,31401.666666666668,51810.833657965144,91205.0,74.0,94205.0,47102.5,62475.00543817503,91279.0,2926.0,0,0,0,0,0,0,0,0,0,96,20,31.84544344780001,10.615147815933337,0.0,2280.0,456.0,1019.6469977399041,1039680.0,1,0,1,1,3,0,0,0,0.0,570.0,760.0,0.0,0,0,0,0,0,0,0,570,0,0,113,0,1,32,0,0,0,0,1.599676368148431E15,0.0,1.599676368148431E15,1.599676368148431E15,No Label
192.168.0.104-13.227.250.11-47000-443-6,192.168.0.104,47000,13.227.250.11,443,6,10/09/2020 12:18:04 AM,11362049,1,4,0.0,63.0,0.0,0.0,0.0,0.0,39.0,0.0,15.75,19.189841062395487,5.544774538465729,0.4400614713068039,2840512.25,5618865.23158626,1.1268551E7,4.0,0,0,0,0,0,1.1268576E7,3756192.0,6505893.736354214,1.1268551E7,4.0,0,0,0,0,32,128,0.08801229426136077,0.3520491770454431,0.0,39.0,10.5,16.944025495731527,287.1,1,0,0,2,5,0,0,0,4.0,12.6,0.0,15.75,0,0,0,0,0,0,0,0,0,12,501,122,0,32,0,0,0,0,1.5996763906631045E15,7901958.584846196,1.599676396250633E15,1.599676385075576E15,No Label
192.168.0.104-13.227.250.11-47000-443-6,192.168.0.104,47000,13.227.250.11,443,6,10/09/2020 12:18:16 AM,274,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7299.270072992701,274.0,0.0,274.0,274.0,274.0,274.0,0.0,274.0,274.0,0,0,0,0,0,0,0,0,0,64,0,7299.270072992701,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.107.42.23-38834-443-6,192.168.0.104,38834,13.107.42.23,443,6,10/09/2020 12:18:30 AM,608776,7,9,684.0,6503.0,269.0,0.0,97.71428571428571,126.8446744194309,3549.0,0.0,722.5555555555555,1195.4054867607801,11805.655939130322,26.282245029370408,40585.066666666666,71496.74362661228,261183.0,11.0,262908.0,43818.0,45975.02507666527,88575.0,1722.0,523396.0,65424.5,89597.36620331777,261183.0,28.0,0,0,0,0,160,192,11.498482200349555,14.783762829020855,0.0,3549.0,422.764705882353,910.2093529383613,828481.0661764705,1,2,0,6,15,0,0,0,1.0,449.1875,97.71428571428571,722.5555555555555,0,0,0,0,10,13784,0,42,0,406,64240,2049,3,20,0,0,0,0,1.5996764108076482E15,129793.99308024812,1.599676411132553E15,1.599676410608574E15,No Label
192.168.0.104-13.107.42.23-38834-443-6,192.168.0.104,38834,13.107.42.23,443,6,10/09/2020 12:18:31 AM,3190,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,9717.868338557993,626.9592476489028,3190.0,0.0,3190.0,3190.0,3190.0,3190.0,0.0,3190.0,3190.0,0,0,0,0,0,1,0,0,0,40,0,626.9592476489028,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.104-52.114.133.61-43720-443-6,192.168.0.104,43720,52.114.133.61,443,6,10/09/2020 12:18:30 AM,1425287,8,6,1842.0,4744.0,1400.0,0.0,230.25,480.736562846163,2847.0,0.0,790.6666666666667,1141.5781474199068,4620.823735851095,9.822583100807066,109637.46153846153,171584.1247282779,402656.0,9.0,1022612.0,146087.42857142858,182533.9203955045,391224.0,20.0,1137388.0,227477.6,209258.32030363812,405048.0,19.0,0,0,0,0,264,200,5.612904629032609,4.209678471774457,0.0,2847.0,439.06666666666666,820.1527267759922,672650.4952380952,1,2,0,6,13,0,0,0,0.0,470.42857142857144,230.25,790.6666666666666,0,0,0,0,8,5791,0,131,0,338,64240,1028,4,32,0,0,0,0,1.5996764112447352E15,394602.9882533744,1.599676412017734E15,1.599676410592522E15,No Label
192.168.0.104-52.114.133.61-43720-443-6,192.168.0.104,43720,52.114.133.61,443,6,10/09/2020 12:18:32 AM,3130,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,9904.153354632588,638.9776357827476,3130.0,0.0,3130.0,3130.0,3130.0,3130.0,0.0,3130.0,3130.0,0,0,0,0,0,1,0,0,0,64,0,638.9776357827476,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-52.114.133.61-43728-443-6,192.168.0.104,43728,52.114.133.61,443,6,10/09/2020 12:18:32 AM,1557145,7,5,1890.0,4744.0,1400.0,0.0,270.0,507.1314753920657,4247.0,0.0,948.8,1853.2012033235897,4260.361109594804,7.706411413195303,141558.63636363638,196354.99089061766,417040.0,12.0,1191376.0,198562.66666666666,217654.5336671549,418443.0,12.0,1192627.0,298156.75,199972.3270878165,418537.0,18.0,0,0,0,0,232,168,4.49540665769726,3.2110047554980428,0.0,4247.0,510.30769230769226,1186.9617646618744,1408878.2307692308,1,2,0,6,11,0,0,0,0.0,552.8333333333334,270.0,948.8,0,0,0,0,7,5563,0,157,0,395,64240,1028,4,32,0,0,0,0,1.5996764128364398E15,486330.35280744865,1.599676413617607E15,1.599676412060511E15,No Label
192.168.0.104-52.114.133.61-43728-443-6,192.168.0.104,43728,52.114.133.61,443,6,10/09/2020 12:18:33 AM,79,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,392405.06329113926,25316.455696202534,79.0,0.0,79.0,79.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,1,0,0,0,64,0,25316.455696202534,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-40.83.97.152-51040-443-6,192.168.0.104,51040,40.83.97.152,443,6,10/09/2020 12:18:41 AM,372843,6,2,675.0,5921.0,517.0,0.0,112.5,207.99783652721007,5921.0,0.0,2960.5,4186.779251405548,17691.092497378253,21.456752574139788,53263.28571428572,66189.1932511501,128759.0,37.0,372843.0,74568.6,67779.65620154768,128796.0,184.0,129506.0,129506.0,0.0,129506.0,129506.0,0,0,0,0,140,52,16.09256443060484,5.364188143534947,0.0,5921.0,732.8888888888889,1953.08598405475,3814544.861111111,1,2,0,3,7,0,0,0,0.0,824.5,112.5,2960.5,0,0,0,0,0,0,0,84,0,740,64240,2049,2,20,0,0,0,0,1.599676421228944E15,142319.4422462094,1.59967642142955E15,1.59967642105703E15,No Label
192.168.0.104-104.215.189.12-35174-443-6,192.168.0.104,35174,104.215.189.12,443,6,10/09/2020 12:18:44 AM,309152,4,1,517.0,0.0,517.0,0.0,129.25,258.5,0.0,0.0,0.0,0.0,1672.316530379878,16.17327398819998,77288.0,142005.11941710647,289882.0,11.0,309152.0,103050.66666666666,162077.38784399672,289893.0,327.0,0,0,0,0,0,0,0,0,0,100,32,12.938619190559985,3.234654797639996,0.0,517.0,86.16666666666667,211.0643661698172,44548.16666666667,1,2,0,1,4,0,0,0,0.0,103.4,129.25,0.0,0,0,0,0,0,0,0,103,0,0,64240,65535,1,20,0,0,0,0,1.599676425117369E15,205200.9736867737,1.599676425262468E15,1.59967642497227E15,No Label
192.168.0.104-172.217.5.67-50912-443-6,192.168.0.104,50912,172.217.5.67,443,6,10/09/2020 12:09:45 PM,534982,6,3,581.0,2917.0,517.0,0.0,96.83333333333334,207.42460477645045,2917.0,0.0,972.3333333333334,1684.1307352261383,6538.537745195166,16.822995913881215,66872.75,118466.27454952255,259570.0,29.0,534982.0,106996.4,143514.16924227378,268674.0,111.0,268935.0,134467.5,174886.59887052525,258131.0,10804.0,0,0,0,0,200,104,11.215330609254144,5.607665304627072,0.0,2917.0,349.80000000000007,916.3134834760426,839630.3999999999,1,2,0,3,8,0,0,0,0.0,388.6666666666667,96.83333333333333,972.3333333333334,0,0,0,0,0,0,0,64,0,324,64240,240,2,32,0,0,0,0,1.5997190855800892E15,213184.05729935138,1.599719085764839E15,1.599719085230043E15,No Label
172.217.5.67-192.168.0.104-443-50912-6,172.217.5.67,443,192.168.0.104,50912,6,10/09/2020 12:09:46 PM,1419,2,1,580.0,0.0,580.0,0.0,290.0,410.1219330881976,0.0,0.0,0.0,0.0,408738.548273432,2114.1649048625795,709.5,847.8210306426705,1309.0,110.0,1419.0,1419.0,0.0,1419.0,1419.0,0,0,0,0,0,1,0,0,0,64,20,1409.4432699083864,704.7216349541932,0.0,580.0,290.0,334.86315612998294,112133.33333333333,1,0,1,1,2,0,0,0,0.0,386.6666666666667,290.0,0.0,0,0,0,0,0,0,0,193,0,0,240,0,0,32,0,0,0,0,0,0,0,0,No Label
